Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
H7683_04675-MONOMER	Periplasm	H7683_04675()	Periplasm	s
H7683_04140-MONOMER	Periplasm	H7683_04140()	Periplasm	s
H7683_04600-MONOMER	Inner_Membrane	H7683_04600()	Inner_Membrane	s
H7683_15565-MONOMER	Inner_Membrane	H7683_15565()	Inner_Membrane	s
H7683_06395-MONOMER	Inner_Membrane	H7683_06395()	Inner_Membrane	s
H7683_12155-MONOMER	Inner_Membrane	H7683_12155()	Inner_Membrane	s
H7683_23710-MONOMER	Membrane	H7683_23710()	Membrane	s
H7683_04595-MONOMER	Membrane	H7683_04595()	Membrane	s
H7683_10605-MONOMER	Inner_Membrane	H7683_10605()	Inner_Membrane	s
H7683_22470-MONOMER	Membrane	H7683_22470()	Membrane	s
H7683_11695-MONOMER	Outer_Membrane	H7683_11695()	Outer_Membrane	s
H7683_15070-MONOMER	Inner_Membrane	H7683_15070()	Inner_Membrane	s
H7683_07440-MONOMER	Inner_Membrane	H7683_07440()	Inner_Membrane	s
