complex_id,name,genes,mod,replace
A0T30_14270-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND ddca(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hddec(1),
A0T30_14270-MONOMER,,,pan4p(1) AND t3c7mrse(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND tde(1),
A0T30_14270-MONOMER,,,pan4p(1) AND tmrs2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3omrs(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND myrs(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hmrs(1),
A0T30_14270-MONOMER,,,pan4p(1) AND t3c9palme(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND hde(1),
A0T30_14270-MONOMER,,,pan4p(1) AND tpalm2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3opalm(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND palm(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hpalm(1),
A0T30_14270-MONOMER,,,pan4p(1) AND t3c11vace(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND toctd2e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND octe(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3ooctd(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
A0T30_14270-MONOMER,,,pan4p(1) AND ocdca(1),
A0T30_14270-MONOMER,,,pan4p(1) AND 3hocta(1),
A0T30_14320-MONOMER,,,zn2(2),
A0T30_14325-MONOMER,,,fad(1),
A0T30_14335-MONOMER,,,mg2(1),
A0T30_14345-MONOMER,,,mg2(1),
A0T30_14395-MONOMER,,,mg2(1),
A0T30_14400-MONOMER,,,fad(1),
A0T30_14450-MONOMER,,,mg2(1),
A0T30_14590-MONOMER,,,mg2(1),
A0T30_14590-MONOMER,,,mn2(1),
A0T30_14650-MONOMER,,,zn2(4),
A0T30_14685-MONOMER,,,pydx5p(1),
A0T30_14775-MONOMER,,,mg2(1),
A0T30_14980-MONOMER,,,fad(1),
A0T30_15015-MONOMER,,,mg2(1),
A0T30_15085-MONOMER,,,nad(1),
A0T30_15190-MONOMER,,,mg2(1),
A0T30_15200-MONOMER,,,pydx5p(1),
A0T30_15210-MONOMER,,,pydx5p(1),
A0T30_15225-MONOMER,,,zn2(1),
A0T30_15230-MONOMER,,,zn2(1),
A0T30_15575-MONOMER,,,zn2(1),
A0T30_15630-MONOMER,,,Oxidized(1),
A0T30_15675-MONOMER,,,mg2(1),
A0T30_15675-MONOMER,,,mn2(1),
A0T30_15690-MONOMER,,,fad(1),
A0T30_16175-MONOMER,,,4fe4s(1),
A0T30_16365-MONOMER,,,k(1) AND mg2(1),
A0T30_16385-MONOMER,,,mg2(1),
A0T30_16395-MONOMER,,,4fe4s(1),
A0T30_16400-MONOMER,,,pydx5p(1),
A0T30_16550-MONOMER,,,mg2(1) AND k(1),
A0T30_16550-MONOMER,,,mn2(1) AND k(1),
A0T30_16570-MONOMER,,,4fe4s(1),
A0T30_16585-MONOMER,,,zn2(1),
A0T30_16590-MONOMER,,,mg2(1),
A0T30_16590-MONOMER,,,mn2(1),
A0T30_16590-MONOMER,,,ca2(1),
A0T30_16675-MONOMER,,,mg2(1),
A0T30_17000-MONOMER,,,cd2(1) AND zn2(1) AND mg2(1) AND mn2(1) AND cobalt2(1),
A0T30_17075-MONOMER,,,cobalt2(1),
A0T30_17085-MONOMER,,,mn2(1),
A0T30_17100-MONOMER,,,zn2(1),
A0T30_17205-MONOMER,,,mg2(1),
A0T30_17205-MONOMER,,,mn2(1),
A0T30_17250-MONOMER,,,fad(1),
A0T30_17475-MONOMER,,,pydx5p(1),
A0T30_17485-MONOMER,,,Oxidized(1),
A0T30_17545-MONOMER,,,mg2(1),
A0T30_17610-MONOMER,,,mg2(1),
A0T30_17625-MONOMER,,,zn2(2),
A0T30_17635-MONOMER,,,mg2(1),
A0T30_17700-MONOMER,,,mg2(4),
A0T30_17705-MONOMER,,,mn2(1),
A0T30_17720-MONOMER,,,4fe4s(1),
A0T30_17725-MONOMER,,,mg2(1),
A0T30_17725-MONOMER,,,mn2(1),
A0T30_17725-MONOMER,,,ca2(1),
A0T30_17755-MONOMER,,,fe2(1),
A0T30_17755-MONOMER,,,fe2(2),
A0T30_17760-MONOMER,,,pydx5p(2),
A0T30_17780-MONOMER,,,mg2(1),
A0T30_17805-MONOMER,,,zn2(6),
A0T30_18010-MONOMER,,,mg2(1),
A0T30_18015-MONOMER,,,mg2(1),
A0T30_18020-MONOMER,,,mg2(1) AND k(1),
A0T30_18020-MONOMER,,,mg2(1) AND nh4(1),
A0T30_18020-MONOMER,,,mn2(1) AND k(1),
A0T30_18020-MONOMER,,,mn2(1) AND nh4(1),
A0T30_18145-MONOMER,,,mg2(1),
A0T30_18185-MONOMER,,,zn2(4),
A0T30_18240-MONOMER,,,fmn(1),
A0T30_18325-MONOMER,,,4fe4s(1),
A0T30_18615-MONOMER,,,mg2(1),
A0T30_18730-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
A0T30_18770-MONOMER,,,mg2(1),
A0T30_18830-MONOMER,,,nadph(1) AND nadh(1) AND fad(1) AND cobalt2(1),
A0T30_18845-MONOMER,,,zn2(2),
A0T30_18870-MONOMER,,,mg2(1),
A0T30_18890-MONOMER,,,mg2(1),
A0T30_19025-MONOMER,,,fad(1),
A0T30_19140-MONOMER,,,mg2(1),
A0T30_19330-MONOMER,,,mg2(1),
A0T30_19400-MONOMER,,,mg2(1),
A0T30_19400-MONOMER,,,mn2(1),
A0T30_19420-MONOMER,,,thmpp(1),
A0T30_19440-MONOMER,,,mg2(1),
A0T30_19455-MONOMER,,,mg2(1),
A0T30_19460-MONOMER,,,mg2(1),
A0T30_19475-MONOMER,,,mg2(1),
A0T30_19545-MONOMER,,,nad(1),
A0T30_19575-MONOMER,,,mg2(1),
A0T30_19650-MONOMER,,,pheme(1),
A0T30_19825-MONOMER,,,acetyl(1),
A0T30_19930-MONOMER,,,mg2(1),
A0T30_19935-MONOMER,,,2fe2s(1),
A0T30_19935-MONOMER,,,4fe4s(1),
A0T30_20015-MONOMER,,,mg2(1) AND cl(1),
A0T30_20200-MONOMER,,,mn2(2),
CPLX-tRNA-PHE-LIGASE,,,mg2(1),
CPLX_ACCOAC-0,,,btn(1),
CPLX_ETHAAL-0,,,adocbl(1),
CPLX_GLUSx-0,,,fe2(1) AND fad(1),
CPLX_NADH16pp-0,,,2fe2s(1) AND 4fe4s(1) AND fmn(1),
CPLX_TRPS1-0,,,pydx5p(1),
CPLX_GLYCL-0,,,lipoyl(1),
CPLX_CBPS-0,,,mg2(1),
CPLX_CBPS-0,,,mn2(1),
CPLX_CBPS-0,,,cobalt2(1),
CPLX_CBPS-0,,,cd2(1),
CPLX_CBPS-0,,,zn2(1),
CPLX_SUCDi-0,,,3fe4s(1) AND fad(1) AND 2fe2s(1) AND 4fe4s(1),
